person_id,title,count
3120,English FA Cup winner,1.0
378710,Top goal scorer,1.0
40687,Greek cup winner,1.0
40687,French Super Cup winner,2.0
3120,English League Cup winner,2.0
378710,Copa América winner,1.0
378710,Olympic medalist,1.0
40687,All titles & victories,
397262,Kärntnen league champion,1.0
156899,English 4th tier champion,1.0
346560,Italienischer Drittligameister,1.0
346560,Italian Youth champion (U17),1.0
393512,German third tier champion,1.0
57562,German Regionalliga Bavaria Champion,1.0
57562,Thuringia Cup winner,1.0
453756,German Regionalliga West Champion,1.0
14977,German second tier champion,2.0
77760,Scottish champion,2.0
77760,Scottish cup winner,1.0
77760,Canadian Cup Winner,1.0
133179,U21 Eredivisie champion,1.0
392139,German second tier champion,1.0
371141,French champion,2.0
49088,Indian Champion,1.0
371141,Belgian champion,1.0
195781,Mecklenburg-Western Pomerania Cup winner,2.0
371141,French Super Cup winner,2.0
356640,German Champion,2.0
195781,Champion Westfalenliga 1,1.0
356640,German third tier champion,2.0
356640,German Regionalliga Bavaria Champion,1.0
79967,Top goal scorer,1.0
79967,German second tier champion,2.0
79967,Lower Saxony Cup winner,1.0
148367,Danish Cup Winner,1.0
51522,Scottish cup winner,1.0
131951,Italienischer Zweitligameister,1.0
12249,Europa League winner,3.0
195532,German Under-19 cup winner,2.0
12249,Spanish cup winner,1.0
12249,Copa Libertadores winner,1.0
12249,Under-20 World Cup champion,1.0
12249,Olympic medalist,1.0
12249,All titles & victories,
39701,English 3rd tier champion,1.0
233980,German third tier champion,1.0
233980,Mecklenburg-Western Pomerania Cup winner,1.0
395797,Football League Trophy Winner,1.0
233980,Saxony-Anhalt Cup winner,1.0
67421,English League Cup winner,1.0
67421,Scottish champion,1.0
44501,Champions League winner,5.0
183460,Supercoppa Serie C winner,1.0
44501,FIFA Club World Cup winner,4.0
183460,Italienischer Zweitligameister,1.0
44501,Spanish champion,6.0
596446,English 2nd tier champion,1.0
574741,Sudbaden Cup winner,1.0
183460,Italienischer Drittligameister,1.0
355448,Scudetto Serie D,1.0
193899,German Regionalliga Bavaria Champion,1.0
44501,Uefa Supercup winner,3.0
194460,Football League Trophy Winner,1.0
364136,Italian Youth champion (Primavera),1.0
9618,Scottish champion,2.0
44501,Spanish cup winner,2.0
364136,Italian Supercoppa winner (Primavera),1.0
194460,English 2nd tier champion,1.0
277135,English 4th tier champion,1.0
207771,English 2nd tier champion,1.0
194460,English 3rd tier champion,1.0
207771,English 4th tier champion,1.0
44501,All titles & victories,
364136,Viareggio,1.0
364136,Italian Youth champion (U17),1.0
364136,Italian Supercoppa winner (Under 17),1.0
223225,Football League Trophy Winner,1.0
223225,English 3rd tier champion,1.0
364136,All titles & victories,
76163,Europa League winner,1.0
231572,Spanish champion,2.0
76163,Italienischer Zweitligameister,1.0
37442,Champions League winner,1.0
53534,German Champion,1.0
231572,Winner UEFA Nations League,1.0
37442,English Champion,2.0
37442,English 2nd tier champion,2.0
231572,Spanish cup winner,1.0
53534,German cup winner,1.0
231572,Spanish Super Cup winner,2.0
53534,Hungarian champion,1.0
231572,Portuguese champion,2.0
53534,Hungarian cup winner,1.0
231572,All titles & victories,
53534,German Regionalliga West Champion,1.0
53534,All titles & victories,
121990,Brazilian champion,1.0
193867,Scottish champion,5.0
193867,Scottish cup winner,2.0
343052,English FA Cup winner,1.0
193867,Scottish league cup winner,2.0
193867,Norwegian champion,1.0
193867,Norwegian cup winner,1.0
467994,Italian Youth champion (Primavera),1.0
193867,All titles & victories,
158791,Spanish 2nd tier champion,1.0
235780,English 4th tier champion,1.0
146752,Italienischer Zweitligameister,1.0
146752,Italian Youth champion (Primavera),1.0
93145,Norwegian champion,1.0
41099,Football League Trophy Winner,2.0
93145,Supporters' Shield Winner,1.0
146752,Coppa Italia Primavera winner,1.0
41099,English 3rd tier champion,1.0
93145,Qatari Stars Cup Winner,1.0
716411,Italian cup winner (Serie C),1.0
119085,Portuguese champion,1.0
196435,Scottish champion,2.0
548348,German Regionalliga Southwest Champion,1.0
119085,Portuguese league cup winner,1.0
226149,Baden Cup winner,3.0
196435,Scottish league cup winner,1.0
119085,Swiss champion,3.0
19548,German second tier champion,1.0
119085,Swiss cup winner,1.0
1667,Footballer of the Year,2.0
196435,Swiss champion,1.0
119085,All titles & victories,
1667,German Champion,1.0
196435,Swiss cup winner,1.0
1667,German cup winner,1.0
196435,U21 Premier League champion,1.0
1667,German Super Cup winner,1.0
198973,Italienischer Drittligameister,1.0
196435,All titles & victories,
1667,German Regionalliga North Champion,1.0
1667,All titles & victories,
443331,German Super Cup winner,1.0
443331,German Under-19 Bundesliga champion,1.0
443331,German Regionalliga West Champion,1.0
626913,Africa Cup winner,1.0
423614,Winner Italian Supercoppa (Primavera2),1.0
163216,Italienischer Zweitligameister,1.0
95803,German Regionalliga Northeast Champion,1.0
95803,Berlin Cup winner,1.0
201040,Italian Youth champion (Primavera),2.0
95803,Mecklenburg-Western Pomerania Cup winner,1.0
331501,Coppa Italia Primavera winner,1.0
95803,Saxony-Anhalt Cup winner,1.0
331501,Italian Supercoppa winner (Primavera),1.0
95803,All titles & victories,
233124,English 2nd tier champion,1.0
603891,Italian Youth champion (Primavera),1.0
240306,Footballer of the Year,2.0
240306,Top goal scorer,2.0
240306,Winner UEFA Nations League,1.0
372711,European Under-19 champion,1.0
240306,English League Cup winner,1.0
86643,English FA Cup winner,1.0
240306,Portuguese cup winner,1.0
86643,German second tier champion,1.0
240306,All titles & victories,
35571,Player of the Year,1.0
86643,German Regionalliga West Champion,1.0
35571,English League Cup winner,1.0
35571,English 2nd tier champion,1.0
87008,Lower Rhine Cup winner,1.0
48595,Saxony-Anhalt Cup winner,1.0
52345,French league cup winner,1.0
324851,U20 Elite League Winner,1.0
324851,German third tier champion,1.0
251075,French champion,1.0
296340,Torneio Internacional Algarve U17,1.0
251075,French Super Cup winner,1.0
301235,Italienischer Drittligameister,1.0
3640,English 2nd tier champion,1.0
344069,European Under-21 champion,1.0
102423,Europa League winner,1.0
87091,Top goal scorer,1.0
56631,Dutch Cup winner,1.0
102423,Spanish 2nd tier champion,1.0
87091,Italienischer Zweitligameister,1.0
116231,Estonian champion,2.0
344069,German Regionalliga North Champion,1.0
57597,Sudbaden Cup winner,2.0
87091,Campione Serie C2 (B),1.0
56631,Dutch U17 Champion,1.0
116231,Estonian Super Cup winner,2.0
187098,AFC Champions League winner,1.0
238951,Italienischer Drittligameister,1.0
238951,Viareggio,1.0
287022,Irish league cup winner,1.0
41310,Italienischer Zweitligameister,1.0
333647,European Under-21 champion,1.0
511246,German second tier champion,1.0
54383,Scottish champion,3.0
100349,Football League Trophy Winner,1.0
54383,Scottish cup winner,1.0
54383,Scottish league cup winner,2.0
54383,English 3rd tier champion,1.0
54383,All titles & victories,
51118,World Cup winner,1.0
51118,French champion,1.0
51118,Europa League winner,1.0
206413,Brandenburg Cup winner,1.0
51118,French cup winner,1.0
51118,All titles & victories,
315256,Hessen Cup winner,1.0
340267,Italian Super Cup winner,1.0
340267,Viareggio,1.0
57943,Portuguese cup winner,1.0
57943,Scottish champion,1.0
57943,European Under-19 champion,1.0
57943,Spanish 2nd tier champion,1.0
355915,World Cup winner,1.0
17965,World Cup winner,1.0
57943,Malaysian Champions,1.0
355915,Copa América winner,1.0
355915,CONMEBOL-UEFA Cup of Champions winner,1.0
57943,All titles & victories,
17965,Winner UEFA Nations League,1.0
49737,German third tier champion,1.0
17965,French cup winner,1.0
124785,German Under-17 Bundesliga champion,1.0
31514,Austrian champion,1.0
17965,European Under-19 champion,1.0
124785,Thuringia Cup winner,1.0
31514,Austrian cup winner,1.0
31514,Austrian Eastern Regionalliga champion,1.0
17965,French Super Cup winner,1.0
17965,All titles & victories,
214056,English Champion,1.0
472330,English 4th tier champion,1.0
45110,English 4th tier champion,1.0
214056,English FA Cup winner,1.0
267152,Polish champion,1.0
214056,English Super Cup winner,1.0
214056,Danish champion,1.0
267152,Polish cup winner,2.0
214056,Danish Cup Winner,2.0
267152,Polish Super Cup winner,2.0
214056,All titles & victories,
44182,German Regionalliga West Champion,1.0
44182,Mecklenburg-Western Pomerania Cup winner,2.0
44182,Lower Rhine Cup winner,2.0
50758,German third tier champion,1.0
50758,German Regionalliga Northeast Champion,1.0
15166,Football League Trophy Winner,1.0
263361,Dutch champion,1.0
50758,Berlin Cup winner,3.0
7602,Champions League winner,2.0
50758,Thuringia Cup winner,1.0
263361,Dutch Cup winner,1.0
480267,Spanish champion,1.0
61581,English 4th tier champion,1.0
263361,Austrian champion,4.0
480267,Spanish cup winner,1.0
7602,FIFA Club World Cup winner,1.0
51969,German Regionalliga North Champion,1.0
263361,Austrian cup winner,3.0
50758,All titles & victories,
480267,Spanish Super Cup winner,1.0
240129,Supercoppa Serie C winner,1.0
7602,French champion,5.0
240129,Top goal scorer,1.0
51969,Westphalia Cup winner,2.0
274567,Bosnian-Herzegovinian champion,1.0
263361,Austrian Youth league U16 champion,1.0
274567,Bosnian-Herzegovinian cup winner,1.0
7602,Spanish champion,2.0
240129,Italienischer Drittligameister,1.0
7602,Italian champion,1.0
51969,Lower Saxony Cup winner,1.0
263361,All titles & victories,
240129,Italian cup winner (Serie C),1.0
7602,All titles & victories,
240129,All titles & victories,
51969,Dutch second tier champion,1.0
51969,All titles & victories,
376663,Gibraltar Champion,2.0
379985,German third tier champion,2.0
376663,Gibraltar Cup Winner,2.0
379985,German Regionalliga Bavaria Champion,1.0
274839,English FA Cup winner,1.0
274839,English Super Cup winner,1.0
379985,Saxony-Anhalt Cup winner,1.0
376663,Gibraltar Supercup Winner,1.0
41416,English FA Cup winner,1.0
83981,Supercoppa Serie C winner,1.0
83981,Italienischer Drittligameister,1.0
234054,German Regionalliga Bavaria Champion,1.0
123384,English 3rd tier champion,3.0
11765,Wurttemberg Cup winner,1.0
81533,Middle Rhine Cup winner,1.0
11765,Hessen Cup winner,1.0
504147,Gold Cup winner,1.0
218049,MLS Cup Champion,1.0
81533,Austrian Second League Champion,2.0
92453,German Champion,1.0
218049,NASL Regular Season Champion,1.0
504147,MLS Cup Champion,1.0
92453,German Regionalliga Bavaria Champion,1.0
555557,Italian champion,1.0
92453,Mecklenburg-Western Pomerania Cup winner,2.0
336610,Schleswig-Holstein Cup winner,1.0
241487,U21 Eredivisie champion,1.0
392959,Italian Youth champion (U17),1.0
5980,Top goal scorer,5.0
5980,World Cup winner,1.0
392959,Italian Supercoppa winner (Under 17),1.0
157113,Lower Saxony Cup winner,1.0
198638,,1.0
91887,Portuguese cup winner,1.0
393797,Italian cup winner (Serie C),1.0
647484,Conference League winner,1.0
88029,German Under-17 Bundesliga champion,1.0
94754,German Regionalliga Bavaria Champion,1.0
344063,Mecklenburg-Western Pomerania Cup winner,1.0
5980,German Champion,2.0
442531,Footballer of the Year,1.0
5980,Italian champion,1.0
193007,German Regionalliga Northeast Champion,2.0
94754,Lower Rhine Cup winner,1.0
91887,English 4th tier champion,1.0
5980,German cup winner,2.0
442531,Africa Cup winner,1.0
442531,Champions League winner,1.0
5980,All titles & victories,
193007,Brandenburg Cup winner,1.0
442531,FIFA Club World Cup winner,1.0
33785,English 2nd tier champion,1.0
193007,Saxony Cup winner,1.0
442531,Uefa Supercup winner,1.0
442531,All titles & victories,
193007,Torneio Internacional Algarve U17,1.0
228645,Top goal scorer,3.0
193007,All titles & victories,
34347,English 3rd tier champion,1.0
228645,English League Cup winner,1.0
36355,Spanish 2nd tier champion,1.0
162812,Bulgarian champion,3.0
199243,Slovenian champion,1.0
162812,German Under-19 cup winner,1.0
162812,Bulgarian Super Cup winner,2.0
199243,Slovenian cup winner,1.0
5339,French champion,2.0
160824,Italienischer Drittligameister,1.0
863760,Top goal scorer,1.0
5339,French cup winner,1.0
111455,Footballer of the Year,2.0
5339,French league cup winner,1.0
5339,Dutch Super Cup winner,1.0
111455,English FA Cup winner,2.0
5339,Confederations Cup winner,1.0
419928,Scudetto Serie D,1.0
111455,English Super Cup winner,2.0
5339,All titles & victories,
111455,Swiss champion,2.0
371149,Europa League winner,1.0
577590,Top goal scorer,1.0
111455,Swiss cup winner,1.0
32950,Westphalia Cup winner,1.0
111455,All titles & victories,
32950,Mecklenburg-Western Pomerania Cup winner,3.0
413220,English FA Cup winner,1.0
413220,English 3rd tier champion,1.0
32950,Bremen Cup winner,1.0
230802,German Under-19 cup winner,1.0
165893,Italienischer Zweitligameister,1.0
165893,Italian Youth champion (Primavera),2.0
165893,Coppa Italia Primavera winner,1.0
165893,Romanian cup winner,1.0
165893,Romanian Super Cup winner,1.0
16408,French champion,1.0
165893,All titles & victories,
16408,Italian cup winner,1.0
141660,Europa League winner,1.0
45662,Player of the Year,1.0
16408,Greek champion,1.0
45662,German Champion,1.0
229826,English 3rd tier champion,1.0
141660,English FA Cup winner,1.0
141660,English League Cup winner,1.0
16408,Greek cup winner,1.0
110670,English 4th tier champion,1.0
141660,English Super Cup winner,1.0
16408,All titles & victories,
7881,Spanish cup winner,2.0
141660,U21 Premier League champion,1.0
282365,Copa Libertadores winner,1.0
282365,Argentinian champion,1.0
141660,All titles & victories,
73851,English 4th tier champion,1.0
196763,German third tier champion,1.0
196763,Saxony-Anhalt Cup winner,1.0
173491,Top goal scorer,1.0
125688,Welsh Champion,4.0
26249,Greek cup winner,1.0
148151,English 3rd tier champion,1.0
26249,Colombian Champion,1.0
173491,Finnish champion,3.0
26249,Argentinian champion,2.0
26249,Ecuadorian champion,1.0
26249,All titles & victories,
297991,Baden Cup winner,1.0
152317,German second tier champion,1.0
152317,Austrian Second League Champion,1.0
494684,English Youth League winner (U18),1.0
441238,German Under-17 Bundesliga champion,1.0
152317,Steiermark league champion,1.0
511813,English FA Cup winner,1.0
264140,Russian cup winner,1.0
264140,Serbian champion,1.0
255461,Italienischer Zweitligameister,1.0
74615,French champion,1.0
264140,Cyprian champion,1.0
48947,Player of the Year,1.0
264140,Cypriot Super Cup Winner,1.0
264140,Under-20 World Cup champion,1.0
127188,French cup winner,1.0
201497,Danish champion,2.0
127188,Under-20 World Cup champion,1.0
264140,All titles & victories,
104688,Welsh Champion,4.0
201497,Danish Cup Winner,1.0
123742,Uruguayan champion,1.0
197468,Supercoppa Serie C winner,1.0
460114,Italian Youth champion (U17),1.0
197468,Italienischer Drittligameister,1.0
460114,Italian Supercoppa winner (Under 17),1.0
55794,Italian cup winner (Serie C),1.0
397291,Italian Youth champion (U17),1.0
397291,Italian Supercoppa winner (Under 17),1.0
257767,Thuringia Cup winner,1.0
147359,European Under-19 champion,1.0
401530,Copa América winner,1.0
42762,Italienischer Drittligameister,1.0
57585,German third tier champion,1.0
77737,Spanish 2nd tier champion,1.0
12771,English 4th tier champion,1.0
443222,Spanish cup winner,1.0
183780,German cup winner,1.0
251349,Torneio Internacional Algarve U17,1.0
401530,Champions League winner,1.0
257767,Lower Rhine Cup winner,1.0
57585,Baden Cup winner,1.0
77737,English 2nd tier champion,1.0
183780,German Super Cup winner,1.0
278501,Top goal scorer,2.0
194549,Top goal scorer,2.0
401530,FIFA Club World Cup winner,1.0
278501,Player of the Year,1.0
401530,Spanish champion,2.0
183780,German Under-19 Bundesliga champion,1.0
183780,German Regionalliga North Champion,1.0
401530,Uefa Supercup winner,1.0
401530,All titles & victories,
183780,All titles & victories,
55409,French cup winner,2.0
55409,French league cup winner,1.0
470594,English Youth League winner (U18),1.0
57657,Italienischer Drittligameister,1.0
88721,English Champion,1.0
119557,Top goal scorer,1.0
88721,English FA Cup winner,1.0
119557,Turkish Super Cup winner,1.0
88721,English Super Cup winner,1.0
